,top,bottom,dress,outer,vest
1829,black_none_longneat,white_none_shortskirt,,black_none_hoodie,
1830,black_none_longneat,white_none_shortskirt,,black_none_cardigan,
1831,black_none_longneat,white_none_shortskirt,,black_none_ma1,
1832,black_none_longneat,white_none_shortskirt,,black_none_blazer,
1833,black_none_longneat,white_none_shortskirt,,blue_none_jacket,
1834,black_none_longneat,white_none_shortskirt,,brown_none_hoodie,
1835,black_none_longneat,white_none_shortskirt,,khaki_none_ma1,
1836,black_none_longneat,blue_none_longpants,,gray_none_blazer,
1837,black_none_longneat,blue_none_longpants,,brown_none_cardigan,
1838,black_none_longneat,blue_none_longpants,,black_none_riderjacket,
1839,black_none_longneat,blue_none_longpants,,gray_none_hoodie,
1840,black_none_longneat,blue_none_longpants,,gray_none_cardigan,
1841,black_none_longneat,blue_none_longpants,,black_none_hoodie,
1842,black_none_longneat,blue_none_longpants,,black_none_cardigan,
1843,black_none_longneat,blue_none_longpants,,black_none_ma1,
1844,black_none_longneat,blue_none_longpants,,black_none_blazer,
1845,black_none_longneat,blue_none_longpants,,blue_none_jacket,
1846,black_none_longneat,blue_none_longpants,,brown_none_hoodie,
1847,black_none_longneat,blue_none_longpants,,khaki_none_ma1,
1848,black_none_longneat,gray_none_longpants,,gray_none_blazer,
1849,black_none_longneat,gray_none_longpants,,brown_none_cardigan,
1850,black_none_longneat,gray_none_longpants,,black_none_riderjacket,
1851,black_none_longneat,gray_none_longpants,,gray_none_hoodie,
1852,black_none_longneat,gray_none_longpants,,gray_none_cardigan,
1853,black_none_longneat,gray_none_longpants,,black_none_hoodie,
1854,black_none_longneat,gray_none_longpants,,black_none_cardigan,
1855,black_none_longneat,gray_none_longpants,,black_none_ma1,
1856,black_none_longneat,gray_none_longpants,,black_none_blazer,
1857,black_none_longneat,gray_none_longpants,,blue_none_jacket,
1858,black_none_longneat,gray_none_longpants,,brown_none_hoodie,
1859,black_none_longneat,gray_none_longpants,,khaki_none_ma1,
1860,black_none_longneat,white_none_longskirt,,gray_none_blazer,
1861,black_none_longneat,white_none_longskirt,,brown_none_cardigan,
1862,black_none_longneat,white_none_longskirt,,black_none_riderjacket,
1863,black_none_longneat,white_none_longskirt,,gray_none_hoodie,
1864,black_none_longneat,white_none_longskirt,,gray_none_cardigan,
1865,black_none_longneat,white_none_longskirt,,black_none_hoodie,
1866,black_none_longneat,white_none_longskirt,,black_none_cardigan,
1867,black_none_longneat,white_none_longskirt,,black_none_ma1,
1868,black_none_longneat,white_none_longskirt,,black_none_blazer,
1869,black_none_longneat,white_none_longskirt,,blue_none_jacket,
1870,black_none_longneat,white_none_longskirt,,brown_none_hoodie,
1871,black_none_longneat,white_none_longskirt,,khaki_none_ma1,
1872,black_none_longneat,white_none_longpants,,gray_none_blazer,
1873,black_none_longneat,white_none_longpants,,brown_none_cardigan,
1874,black_none_longneat,white_none_longpants,,black_none_riderjacket,
1875,black_none_longneat,white_none_longpants,,gray_none_hoodie,
1876,black_none_longneat,white_none_longpants,,gray_none_cardigan,
1877,black_none_longneat,white_none_longpants,,black_none_hoodie,
1878,black_none_longneat,white_none_longpants,,black_none_cardigan,
1879,black_none_longneat,white_none_longpants,,black_none_ma1,
1880,black_none_longneat,white_none_longpants,,black_none_blazer,
1881,black_none_longneat,white_none_longpants,,blue_none_jacket,
1882,black_none_longneat,white_none_longpants,,brown_none_hoodie,
1883,black_none_longneat,white_none_longpants,,khaki_none_ma1,
1884,black_none_longneat,beige_none_shortskirt,,gray_none_blazer,
1885,black_none_longneat,beige_none_shortskirt,,brown_none_cardigan,
1886,black_none_longneat,beige_none_shortskirt,,black_none_riderjacket,
1887,black_none_longneat,beige_none_shortskirt,,gray_none_hoodie,
1888,black_none_longneat,beige_none_shortskirt,,gray_none_cardigan,
1889,black_none_longneat,beige_none_shortskirt,,black_none_hoodie,
1890,black_none_longneat,beige_none_shortskirt,,black_none_cardigan,
1891,black_none_longneat,beige_none_shortskirt,,black_none_ma1,
1892,black_none_longneat,beige_none_shortskirt,,black_none_blazer,
1893,black_none_longneat,beige_none_shortskirt,,blue_none_jacket,
1894,black_none_longneat,beige_none_shortskirt,,brown_none_hoodie,
1895,black_none_longneat,beige_none_shortskirt,,khaki_none_ma1,
1896,black_none_longneat,beige_none_longpants,,gray_none_blazer,
1897,black_none_longneat,beige_none_longpants,,brown_none_cardigan,
1898,black_none_longneat,beige_none_longpants,,black_none_riderjacket,
1899,black_none_longneat,beige_none_longpants,,gray_none_hoodie,
1900,black_none_longneat,beige_none_longpants,,gray_none_cardigan,
1901,black_none_longneat,beige_none_longpants,,black_none_hoodie,
1902,black_none_longneat,beige_none_longpants,,black_none_cardigan,
1903,black_none_longneat,beige_none_longpants,,black_none_ma1,
1904,black_none_longneat,beige_none_longpants,,black_none_blazer,
1905,black_none_longneat,beige_none_longpants,,blue_none_jacket,
1906,black_none_longneat,beige_none_longpants,,brown_none_hoodie,
1907,black_none_longneat,beige_none_longpants,,khaki_none_ma1,
1908,black_none_longneat,black_none_longpants,,gray_none_blazer,
1909,black_none_longneat,black_none_longpants,,brown_none_cardigan,
1910,black_none_longneat,black_none_longpants,,black_none_riderjacket,
1911,black_none_longneat,black_none_longpants,,gray_none_hoodie,
1912,black_none_longneat,black_none_longpants,,gray_none_cardigan,
1913,black_none_longneat,black_none_longpants,,black_none_hoodie,
1914,black_none_longneat,black_none_longpants,,black_none_cardigan,
1915,black_none_longneat,black_none_longpants,,black_none_ma1,
1916,black_none_longneat,black_none_longpants,,black_none_blazer,
1917,black_none_longneat,black_none_longpants,,blue_none_jacket,
1918,black_none_longneat,black_none_longpants,,brown_none_hoodie,
1919,black_none_longneat,black_none_longpants,,khaki_none_ma1,
1920,black_none_longneat,black_none_joggerpants,,gray_none_blazer,
1921,black_none_longneat,black_none_joggerpants,,brown_none_cardigan,
1922,black_none_longneat,black_none_joggerpants,,black_none_riderjacket,
1923,black_none_longneat,black_none_joggerpants,,gray_none_hoodie,
1924,black_none_longneat,black_none_joggerpants,,gray_none_cardigan,
1925,black_none_longneat,black_none_joggerpants,,black_none_hoodie,
1926,black_none_longneat,black_none_joggerpants,,black_none_cardigan,
1927,black_none_longneat,black_none_joggerpants,,black_none_ma1,
1928,black_none_longneat,black_none_joggerpants,,black_none_blazer,
1929,black_none_longneat,black_none_joggerpants,,blue_none_jacket,
1930,black_none_longneat,black_none_joggerpants,,brown_none_hoodie,
1931,black_none_longneat,black_none_joggerpants,,khaki_none_ma1,
1932,black_none_longneat,blue_none_longskirt,,gray_none_blazer,
1933,black_none_longneat,blue_none_longskirt,,brown_none_cardigan,
1934,black_none_longneat,blue_none_longskirt,,black_none_riderjacket,
1935,black_none_longneat,blue_none_longskirt,,gray_none_hoodie,
1936,black_none_longneat,blue_none_longskirt,,gray_none_cardigan,
1937,black_none_longneat,blue_none_longskirt,,black_none_hoodie,
1938,black_none_longneat,blue_none_longskirt,,black_none_cardigan,
1939,black_none_longneat,blue_none_longskirt,,black_none_ma1,
1940,black_none_longneat,blue_none_longskirt,,black_none_blazer,
1941,black_none_longneat,blue_none_longskirt,,blue_none_jacket,
1942,black_none_longneat,blue_none_longskirt,,brown_none_hoodie,
1943,black_none_longneat,blue_none_longskirt,,khaki_none_ma1,
1944,yellow_check_longshirt,beige_none_longskirt,,gray_none_blazer,
1945,yellow_check_longshirt,beige_none_longskirt,,brown_none_cardigan,
1946,yellow_check_longshirt,beige_none_longskirt,,black_none_riderjacket,
1947,yellow_check_longshirt,beige_none_longskirt,,gray_none_hoodie,
1948,yellow_check_longshirt,beige_none_longskirt,,gray_none_cardigan,
1949,yellow_check_longshirt,beige_none_longskirt,,black_none_hoodie,
1950,yellow_check_longshirt,beige_none_longskirt,,black_none_cardigan,
1951,yellow_check_longshirt,beige_none_longskirt,,black_none_ma1,
1952,yellow_check_longshirt,beige_none_longskirt,,black_none_blazer,
1953,yellow_check_longshirt,beige_none_longskirt,,blue_none_jacket,
1954,yellow_check_longshirt,beige_none_longskirt,,brown_none_hoodie,
1955,yellow_check_longshirt,beige_none_longskirt,,khaki_none_ma1,
1956,yellow_check_longshirt,lightblue_none_longpants,,gray_none_blazer,
1957,yellow_check_longshirt,lightblue_none_longpants,,brown_none_cardigan,
1958,yellow_check_longshirt,lightblue_none_longpants,,black_none_riderjacket,
1959,yellow_check_longshirt,lightblue_none_longpants,,gray_none_hoodie,
1960,yellow_check_longshirt,lightblue_none_longpants,,gray_none_cardigan,
1961,yellow_check_longshirt,lightblue_none_longpants,,black_none_hoodie,
1962,yellow_check_longshirt,lightblue_none_longpants,,black_none_cardigan,
1963,yellow_check_longshirt,lightblue_none_longpants,,black_none_ma1,
1964,yellow_check_longshirt,lightblue_none_longpants,,black_none_blazer,
1965,yellow_check_longshirt,lightblue_none_longpants,,blue_none_jacket,
1966,yellow_check_longshirt,lightblue_none_longpants,,brown_none_hoodie,
1967,yellow_check_longshirt,lightblue_none_longpants,,khaki_none_ma1,
1968,yellow_check_longshirt,black_none_adidaslongpants,,gray_none_blazer,
1969,yellow_check_longshirt,black_none_adidaslongpants,,brown_none_cardigan,
1970,yellow_check_longshirt,black_none_adidaslongpants,,black_none_riderjacket,
1971,yellow_check_longshirt,black_none_adidaslongpants,,gray_none_hoodie,
1972,yellow_check_longshirt,black_none_adidaslongpants,,gray_none_cardigan,
1973,yellow_check_longshirt,black_none_adidaslongpants,,black_none_hoodie,
1974,yellow_check_longshirt,black_none_adidaslongpants,,black_none_cardigan,
1975,yellow_check_longshirt,black_none_adidaslongpants,,black_none_ma1,
1976,yellow_check_longshirt,black_none_adidaslongpants,,black_none_blazer,
1977,yellow_check_longshirt,black_none_adidaslongpants,,blue_none_jacket,
1978,yellow_check_longshirt,black_none_adidaslongpants,,brown_none_hoodie,
1979,yellow_check_longshirt,black_none_adidaslongpants,,khaki_none_ma1,
1980,yellow_check_longshirt,black_none_longskirt,,gray_none_blazer,
1981,yellow_check_longshirt,black_none_longskirt,,brown_none_cardigan,
1982,yellow_check_longshirt,black_none_longskirt,,black_none_riderjacket,
1983,yellow_check_longshirt,black_none_longskirt,,gray_none_hoodie,
1984,yellow_check_longshirt,black_none_longskirt,,gray_none_cardigan,
1985,yellow_check_longshirt,black_none_longskirt,,black_none_hoodie,
1986,yellow_check_longshirt,black_none_longskirt,,black_none_cardigan,
1987,yellow_check_longshirt,black_none_longskirt,,black_none_ma1,
1988,yellow_check_longshirt,black_none_longskirt,,black_none_blazer,
1989,yellow_check_longshirt,black_none_longskirt,,blue_none_jacket,
1990,yellow_check_longshirt,black_none_longskirt,,brown_none_hoodie,
1991,yellow_check_longshirt,black_none_longskirt,,khaki_none_ma1,
1992,yellow_check_longshirt,lightblue_none_shortskirt,,gray_none_blazer,
1993,yellow_check_longshirt,lightblue_none_shortskirt,,brown_none_cardigan,
1994,yellow_check_longshirt,lightblue_none_shortskirt,,black_none_riderjacket,
1995,yellow_check_longshirt,lightblue_none_shortskirt,,gray_none_hoodie,
1996,yellow_check_longshirt,lightblue_none_shortskirt,,gray_none_cardigan,
1997,yellow_check_longshirt,lightblue_none_shortskirt,,black_none_hoodie,
1998,yellow_check_longshirt,lightblue_none_shortskirt,,black_none_cardigan,
1999,yellow_check_longshirt,lightblue_none_shortskirt,,black_none_ma1,
2000,yellow_check_longshirt,lightblue_none_shortskirt,,black_none_blazer,
2001,yellow_check_longshirt,lightblue_none_shortskirt,,blue_none_jacket,
2002,yellow_check_longshirt,lightblue_none_shortskirt,,brown_none_hoodie,
2003,yellow_check_longshirt,lightblue_none_shortskirt,,khaki_none_ma1,
2004,yellow_check_longshirt,black_none_shortskirt,,gray_none_blazer,
2005,yellow_check_longshirt,black_none_shortskirt,,brown_none_cardigan,
2006,yellow_check_longshirt,black_none_shortskirt,,black_none_riderjacket,
2007,yellow_check_longshirt,black_none_shortskirt,,gray_none_hoodie,
2008,yellow_check_longshirt,black_none_shortskirt,,gray_none_cardigan,
2009,yellow_check_longshirt,black_none_shortskirt,,black_none_hoodie,
2010,yellow_check_longshirt,black_none_shortskirt,,black_none_cardigan,
2011,yellow_check_longshirt,black_none_shortskirt,,black_none_ma1,
2012,yellow_check_longshirt,black_none_shortskirt,,black_none_blazer,
2013,yellow_check_longshirt,black_none_shortskirt,,blue_none_jacket,
2014,yellow_check_longshirt,black_none_shortskirt,,brown_none_hoodie,
2015,yellow_check_longshirt,black_none_shortskirt,,khaki_none_ma1,
2016,yellow_check_longshirt,blue_none_shortskirt,,gray_none_blazer,
2017,yellow_check_longshirt,blue_none_shortskirt,,brown_none_cardigan,
2018,yellow_check_longshirt,blue_none_shortskirt,,black_none_riderjacket,
2019,yellow_check_longshirt,blue_none_shortskirt,,gray_none_hoodie,
2020,yellow_check_longshirt,blue_none_shortskirt,,gray_none_cardigan,
2021,yellow_check_longshirt,blue_none_shortskirt,,black_none_hoodie,
2022,yellow_check_longshirt,blue_none_shortskirt,,black_none_cardigan,
2023,yellow_check_longshirt,blue_none_shortskirt,,black_none_ma1,
2024,yellow_check_longshirt,blue_none_shortskirt,,black_none_blazer,
2025,yellow_check_longshirt,blue_none_shortskirt,,blue_none_jacket,
2026,yellow_check_longshirt,blue_none_shortskirt,,brown_none_hoodie,
2027,yellow_check_longshirt,blue_none_shortskirt,,khaki_none_ma1,
2028,yellow_check_longshirt,lightblue_none_longskirt,,gray_none_blazer,
2029,yellow_check_longshirt,lightblue_none_longskirt,,brown_none_cardigan,
2030,yellow_check_longshirt,lightblue_none_longskirt,,black_none_riderjacket,
2031,yellow_check_longshirt,lightblue_none_longskirt,,gray_none_hoodie,
2032,yellow_check_longshirt,lightblue_none_longskirt,,gray_none_cardigan,
2033,yellow_check_longshirt,lightblue_none_longskirt,,black_none_hoodie,
2034,yellow_check_longshirt,lightblue_none_longskirt,,black_none_cardigan,
2035,yellow_check_longshirt,lightblue_none_longskirt,,black_none_ma1,
2036,yellow_check_longshirt,lightblue_none_longskirt,,black_none_blazer,
2037,yellow_check_longshirt,lightblue_none_longskirt,,blue_none_jacket,
2038,yellow_check_longshirt,lightblue_none_longskirt,,brown_none_hoodie,
2039,yellow_check_longshirt,lightblue_none_longskirt,,khaki_none_ma1,
2040,yellow_check_longshirt,white_none_shortskirt,,gray_none_blazer,
2041,yellow_check_longshirt,white_none_shortskirt,,brown_none_cardigan,
2042,yellow_check_longshirt,white_none_shortskirt,,black_none_riderjacket,
2043,yellow_check_longshirt,white_none_shortskirt,,gray_none_hoodie,
2044,yellow_check_longshirt,white_none_shortskirt,,gray_none_cardigan,
2045,yellow_check_longshirt,white_none_shortskirt,,black_none_hoodie,
2046,yellow_check_longshirt,white_none_shortskirt,,black_none_cardigan,
2047,yellow_check_longshirt,white_none_shortskirt,,black_none_ma1,
2048,yellow_check_longshirt,white_none_shortskirt,,black_none_blazer,
2049,yellow_check_longshirt,white_none_shortskirt,,blue_none_jacket,
2050,yellow_check_longshirt,white_none_shortskirt,,brown_none_hoodie,
2051,yellow_check_longshirt,white_none_shortskirt,,khaki_none_ma1,
2052,yellow_check_longshirt,blue_none_longpants,,gray_none_blazer,
2053,yellow_check_longshirt,blue_none_longpants,,brown_none_cardigan,
2054,yellow_check_longshirt,blue_none_longpants,,black_none_riderjacket,
2055,yellow_check_longshirt,blue_none_longpants,,gray_none_hoodie,
2056,yellow_check_longshirt,blue_none_longpants,,gray_none_cardigan,
2057,yellow_check_longshirt,blue_none_longpants,,black_none_hoodie,
2058,yellow_check_longshirt,blue_none_longpants,,black_none_cardigan,
2059,yellow_check_longshirt,blue_none_longpants,,black_none_ma1,
2060,yellow_check_longshirt,blue_none_longpants,,black_none_blazer,
2061,yellow_check_longshirt,blue_none_longpants,,blue_none_jacket,
2062,yellow_check_longshirt,blue_none_longpants,,brown_none_hoodie,
2063,yellow_check_longshirt,blue_none_longpants,,khaki_none_ma1,
2064,yellow_check_longshirt,gray_none_longpants,,gray_none_blazer,
2065,yellow_check_longshirt,gray_none_longpants,,brown_none_cardigan,
2066,yellow_check_longshirt,gray_none_longpants,,black_none_riderjacket,
2067,yellow_check_longshirt,gray_none_longpants,,gray_none_hoodie,
2068,yellow_check_longshirt,gray_none_longpants,,gray_none_cardigan,
2069,yellow_check_longshirt,gray_none_longpants,,black_none_hoodie,
2070,yellow_check_longshirt,gray_none_longpants,,black_none_cardigan,
2071,yellow_check_longshirt,gray_none_longpants,,black_none_ma1,
2072,yellow_check_longshirt,gray_none_longpants,,black_none_blazer,
2073,yellow_check_longshirt,gray_none_longpants,,blue_none_jacket,
2074,yellow_check_longshirt,gray_none_longpants,,brown_none_hoodie,
2075,yellow_check_longshirt,gray_none_longpants,,khaki_none_ma1,
2076,yellow_check_longshirt,white_none_longskirt,,gray_none_blazer,
2077,yellow_check_longshirt,white_none_longskirt,,brown_none_cardigan,
2078,yellow_check_longshirt,white_none_longskirt,,black_none_riderjacket,
2079,yellow_check_longshirt,white_none_longskirt,,gray_none_hoodie,
2080,yellow_check_longshirt,white_none_longskirt,,gray_none_cardigan,
2081,yellow_check_longshirt,white_none_longskirt,,black_none_hoodie,
2082,yellow_check_longshirt,white_none_longskirt,,black_none_cardigan,
2083,yellow_check_longshirt,white_none_longskirt,,black_none_ma1,
2084,yellow_check_longshirt,white_none_longskirt,,black_none_blazer,
